,Open,High,Low,Close,Adj Close,Volume
2022-05-11 19:00:00-04:00,105.66999816894531,105.91999816894531,105.52999877929688,105.76000213623047,105.76000213623047,0
2022-05-11 20:00:00-04:00,105.76000213623047,106.2699966430664,105.0199966430664,105.51000213623047,105.51000213623047,5175
2022-05-11 21:00:00-04:00,105.5199966430664,105.69000244140625,104.81999969482422,105.1500015258789,105.1500015258789,4188
2022-05-11 22:00:00-04:00,105.16999816894531,105.16999816894531,104.20999908447266,104.55000305175781,104.55000305175781,4663
2022-05-11 23:00:00-04:00,104.54000091552734,104.69999694824219,104.22000122070312,104.4800033569336,104.4800033569336,2474
2022-05-12 00:00:00-04:00,104.51000213623047,104.56999969482422,104.30000305175781,104.36000061035156,104.36000061035156,1145
2022-05-12 01:00:00-04:00,104.36000061035156,104.5,103.47000122070312,104.41999816894531,104.41999816894531,6201
2022-05-12 02:00:00-04:00,104.4000015258789,104.69000244140625,103.83000183105469,104.19999694824219,104.19999694824219,5039
2022-05-12 03:00:00-04:00,104.19000244140625,104.20999908447266,102.66000366210938,103.62999725341797,103.62999725341797,11547
2022-05-12 04:00:00-04:00,103.66000366210938,103.76000213623047,102.83000183105469,103.06999969482422,103.06999969482422,8448
2022-05-12 05:00:00-04:00,103.08999633789062,104.23999786376953,102.94000244140625,103.95999908447266,103.95999908447266,8548
2022-05-12 06:00:00-04:00,103.94000244140625,104.44999694824219,103.66000366210938,104.36000061035156,104.36000061035156,8007
2022-05-12 07:00:00-04:00,104.3499984741211,104.87999725341797,103.70999908447266,103.98999786376953,103.98999786376953,17692
2022-05-12 08:00:00-04:00,103.9800033569336,104.5199966430664,103.47000122070312,104.05999755859375,104.05999755859375,18706
2022-05-12 09:00:00-04:00,104.04000091552734,106.25,104.0,105.80000305175781,105.80000305175781,36313
2022-05-12 10:00:00-04:00,105.81999969482422,107.16000366210938,105.29000091552734,107.0199966430664,107.0199966430664,38414
2022-05-12 11:00:00-04:00,107.01000213623047,107.37000274658203,106.0,106.16000366210938,106.16000366210938,23034
