,Open,High,Low,Close,Adj Close,Volume
2022-05-11 19:00:00-04:00,107.5199966430664,107.66000366210938,107.29000091552734,107.66000366210938,107.66000366210938,0
2022-05-11 20:00:00-04:00,107.62999725341797,108.04000091552734,106.94999694824219,107.37999725341797,107.37999725341797,243
2022-05-11 21:00:00-04:00,107.45999908447266,107.48999786376953,106.63999938964844,107.0,107.0,371
2022-05-11 22:00:00-04:00,107.02999877929688,107.02999877929688,106.08000183105469,106.22000122070312,106.22000122070312,310
2022-05-11 23:00:00-04:00,106.38999938964844,106.45999908447266,106.01000213623047,106.4000015258789,106.4000015258789,248
2022-05-12 00:00:00-04:00,106.22000122070312,106.33999633789062,106.19999694824219,106.19999694824219,106.19999694824219,80
2022-05-12 01:00:00-04:00,106.23999786376953,106.37000274658203,105.3499984741211,106.29000091552734,106.29000091552734,425
2022-05-12 02:00:00-04:00,106.23999786376953,106.55000305175781,105.7699966430664,106.12999725341797,106.12999725341797,408
2022-05-12 03:00:00-04:00,106.19999694824219,106.19999694824219,104.69000244140625,105.70999908447266,105.70999908447266,965
2022-05-12 04:00:00-04:00,105.7300033569336,105.81999969482422,104.80999755859375,105.02999877929688,105.02999877929688,1119
2022-05-12 05:00:00-04:00,105.04000091552734,106.1500015258789,105.0,105.91000366210938,105.91000366210938,609
2022-05-12 06:00:00-04:00,105.81999969482422,106.3499984741211,105.41999816894531,106.0999984741211,106.0999984741211,888
2022-05-12 07:00:00-04:00,106.12000274658203,106.44999694824219,105.44000244140625,105.66000366210938,105.66000366210938,1532
2022-05-12 08:00:00-04:00,105.66000366210938,106.18000030517578,105.23999786376953,105.63999938964844,105.63999938964844,1474
2022-05-12 09:00:00-04:00,105.56999969482422,107.41000366210938,105.54000091552734,106.87000274658203,106.87000274658203,2834
2022-05-12 10:00:00-04:00,106.87000274658203,108.41000366210938,106.44000244140625,108.30999755859375,108.30999755859375,3280
2022-05-12 11:00:00-04:00,108.33999633789062,108.69000244140625,107.41999816894531,107.58000183105469,107.58000183105469,2378
2022-05-12 12:00:00-04:00,107.5199966430664,108.33999633789062,107.12000274658203,107.5,107.5,2002
2022-05-12 13:00:00-04:00,107.43000030517578,107.5999984741211,106.66000366210938,106.97000122070312,106.97000122070312,2221
2022-05-12 14:00:00-04:00,106.94000244140625,107.9800033569336,106.4800033569336,107.72000122070312,107.72000122070312,3530
2022-05-12 15:00:00-04:00,107.66999816894531,108.20999908447266,107.5199966430664,108.19999694824219,108.19999694824219,268
2022-05-12 16:00:00-04:00,108.16999816894531,108.16999816894531,107.91999816894531,107.9800033569336,107.9800033569336,146
2022-05-12 18:00:00-04:00,108.0,108.0,108.0,108.0,108.0,0
2022-05-12 19:00:00-04:00,108.20999908447266,108.27999877929688,108.20999908447266,108.27999877929688,108.27999877929688,11
2022-05-12 20:00:00-04:00,108.3499984741211,108.9000015258789,108.1500015258789,108.87999725341797,108.87999725341797,304
2022-05-12 21:00:00-04:00,108.7699966430664,109.6500015258789,108.69999694824219,108.80000305175781,108.80000305175781,539
2022-05-12 22:00:00-04:00,108.94000244140625,109.06999969482422,108.52999877929688,108.62999725341797,108.62999725341797,98
2022-05-12 23:00:00-04:00,108.62000274658203,109.4000015258789,108.62000274658203,109.2699966430664,109.2699966430664,348
2022-05-13 00:00:00-04:00,109.33000183105469,109.73999786376953,109.22000122070312,109.51000213623047,109.51000213623047,383
2022-05-13 01:00:00-04:00,109.5199966430664,109.58999633789062,109.04000091552734,109.19000244140625,109.19000244140625,173
2022-05-13 02:00:00-04:00,109.1500015258789,109.16999816894531,108.41999816894531,108.44999694824219,108.44999694824219,198
2022-05-13 03:00:00-04:00,108.4000015258789,108.95999908447266,108.11000061035156,108.56999969482422,108.56999969482422,554
2022-05-13 04:00:00-04:00,108.55999755859375,108.7300033569336,107.80999755859375,108.3499984741211,108.3499984741211,1080
2022-05-13 05:00:00-04:00,108.29000091552734,109.1500015258789,108.22000122070312,109.11000061035156,109.11000061035156,781
2022-05-13 06:00:00-04:00,109.18000030517578,109.7300033569336,108.91999816894531,109.43000030517578,109.43000030517578,1212
2022-05-13 07:00:00-04:00,109.41999816894531,109.5199966430664,109.05000305175781,109.05999755859375,109.05999755859375,637
2022-05-13 08:00:00-04:00,109.04000091552734,110.2300033569336,109.04000091552734,110.2300033569336,110.2300033569336,1395
2022-05-13 09:00:00-04:00,110.19000244140625,110.47000122070312,109.44000244140625,109.73999786376953,109.73999786376953,3064
2022-05-13 10:00:00-04:00,109.73999786376953,111.0199966430664,109.62999725341797,110.94999694824219,110.94999694824219,3138
2022-05-13 11:00:00-04:00,110.97000122070312,111.20999908447266,110.48999786376953,110.94999694824219,110.94999694824219,2740
2022-05-13 12:00:00-04:00,110.94999694824219,111.51000213623047,110.76000213623047,111.30000305175781,111.30000305175781,1691
2022-05-13 13:00:00-04:00,111.33999633789062,111.45999908447266,110.8499984741211,111.27999877929688,111.27999877929688,1247
2022-05-13 14:00:00-04:00,111.26000213623047,111.69000244140625,110.94000244140625,111.48999786376953,111.48999786376953,2735
2022-05-13 15:00:00-04:00,111.55000305175781,111.55000305175781,111.29000091552734,111.47000122070312,111.47000122070312,844
2022-05-13 16:00:00-04:00,111.44999694824219,111.68000030517578,111.08999633789062,111.19000244140625,111.19000244140625,282
2022-05-15 18:00:00-04:00,111.41000366210938,112.45999908447266,111.41000366210938,112.16999816894531,112.16999816894531,284
2022-05-15 19:00:00-04:00,112.2300033569336,112.4000015258789,112.08999633789062,112.4000015258789,112.4000015258789,47
2022-05-15 20:00:00-04:00,112.45999908447266,112.69000244140625,111.56999969482422,111.91999816894531,111.91999816894531,108
2022-05-15 21:00:00-04:00,111.94999694824219,112.41999816894531,110.48999786376953,110.58000183105469,110.58000183105469,345
2022-05-15 22:00:00-04:00,110.52999877929688,110.54000091552734,109.75,109.97000122070312,109.97000122070312,327
2022-05-15 23:00:00-04:00,110.05000305175781,110.2300033569336,109.48999786376953,109.94000244140625,109.94000244140625,101
2022-05-16 00:00:00-04:00,109.91999816894531,110.0,109.08000183105469,109.16000366210938,109.16000366210938,248
2022-05-16 01:00:00-04:00,109.22000122070312,109.88999938964844,109.04000091552734,109.80000305175781,109.80000305175781,311
2022-05-16 02:00:00-04:00,109.7699966430664,110.29000091552734,109.47000122070312,110.19999694824219,110.19999694824219,280
2022-05-16 03:00:00-04:00,110.13999938964844,110.72000122070312,109.80999755859375,109.95999908447266,109.95999908447266,436
2022-05-16 04:00:00-04:00,109.87999725341797,110.75,109.58999633789062,110.58000183105469,110.58000183105469,1017
2022-05-16 05:00:00-04:00,110.58999633789062,111.29000091552734,110.55999755859375,110.69999694824219,110.69999694824219,952
2022-05-16 06:00:00-04:00,110.79000091552734,111.05999755859375,110.16000366210938,110.16000366210938,110.16000366210938,657
2022-05-16 07:00:00-04:00,110.16999816894531,110.62999725341797,109.72000122070312,110.43000030517578,110.43000030517578,620
2022-05-16 08:00:00-04:00,110.48999786376953,111.33999633789062,110.2300033569336,111.23999786376953,111.23999786376953,817
2022-05-16 09:00:00-04:00,111.18000030517578,111.63999938964844,110.83999633789062,111.37000274658203,111.37000274658203,1690
2022-05-16 10:00:00-04:00,111.26000213623047,112.4000015258789,111.26000213623047,111.93000030517578,111.93000030517578,2206
2022-05-16 11:00:00-04:00,111.88999938964844,112.87000274658203,111.54000091552734,112.76000213623047,112.76000213623047,1853
2022-05-16 12:00:00-04:00,112.87999725341797,113.51000213623047,112.79000091552734,113.48999786376953,113.48999786376953,1446
2022-05-16 13:00:00-04:00,113.5,114.66000366210938,113.4000015258789,114.27999877929688,114.27999877929688,2641
2022-05-16 14:00:00-04:00,114.33000183105469,114.77999877929688,113.61000061035156,113.75,113.75,2070
2022-05-16 15:00:00-04:00,113.76000213623047,114.31999969482422,113.72000122070312,114.31999969482422,114.31999969482422,609
2022-05-16 16:00:00-04:00,114.36000061035156,114.41000366210938,113.87999725341797,113.94999694824219,113.94999694824219,232
2022-05-16 18:00:00-04:00,114.29000091552734,114.41000366210938,113.94999694824219,114.41000366210938,114.41000366210938,0
2022-05-16 19:00:00-04:00,114.33000183105469,114.5999984741211,114.2699966430664,114.38999938964844,114.38999938964844,93
2022-05-16 20:00:00-04:00,114.38999938964844,114.44999694824219,113.86000061035156,114.25,114.25,223
2022-05-16 21:00:00-04:00,114.05999755859375,115.13999938964844,113.97000122070312,114.38999938964844,114.38999938964844,287
2022-05-16 22:00:00-04:00,114.48999786376953,114.48999786376953,113.6500015258789,113.6500015258789,113.6500015258789,186
2022-05-16 23:00:00-04:00,113.9000015258789,114.16000366210938,113.69999694824219,113.80000305175781,113.80000305175781,275
2022-05-17 00:00:00-04:00,113.80999755859375,114.08999633789062,113.7699966430664,113.77999877929688,113.77999877929688,33
2022-05-17 01:00:00-04:00,113.83999633789062,114.38999938964844,113.73999786376953,114.37999725341797,114.37999725341797,84
2022-05-17 02:00:00-04:00,114.2699966430664,114.63999938964844,113.95999908447266,114.5199966430664,114.5199966430664,466
2022-05-17 03:00:00-04:00,114.48999786376953,114.56999969482422,113.93000030517578,114.2300033569336,114.2300033569336,414
